histogram [0]
0.000488281	0
0.00146484	0
0.00244141	0
0.00341797	0
0.00439453	0
0.00537109	2e-05
0.00634766	1e-05
0.00732422	2e-05
0.00830078	2e-05
0.00927734	7e-05
0.0102539	5e-05
0.0112305	4e-05
0.012207	8e-05
0.0131836	0.00013
0.0141602	9e-05
0.0151367	0.00016
0.0161133	0.00013
0.0170898	0.00027
0.0180664	0.00027
0.019043	0.00036
0.0200195	0.00044
0.0209961	0.00047
0.0219727	0.00063
0.0229492	0.00053
0.0239258	0.00069
0.0249023	0.00062
0.0258789	0.00076
0.0268555	0.00102
0.027832	0.00099
0.0288086	0.00123
0.0297852	0.00126
0.0307617	0.0014
0.0317383	0.00137
0.0327148	0.00115
0.0336914	0.00161
0.034668	0.00153
0.0356445	0.00178
0.0366211	0.00167
0.0375977	0.00163
0.0385742	0.00213
0.0395508	0.00173
0.0405273	0.00156
0.0415039	0.00202
0.0424805	0.00214
0.043457	0.0022
0.0444336	0.00226
0.0454102	0.00211
0.0463867	0.00221
0.0473633	0.00236
0.0483398	0.00256
0.0493164	0.00202
0.050293	0.00281
0.0512695	0.00266
0.0522461	0.00296
0.0532227	0.00297
0.0541992	0.00284
0.0551758	0.00287
0.0561523	0.00311
0.0571289	0.00263
0.0581055	0.0028
0.059082	0.00329
0.0600586	0.00324
0.0610352	0.003
0.0620117	0.00348
0.0629883	0.0031
0.0639648	0.00352
0.0649414	0.00325
0.065918	0.00268
0.0668945	0.00328
0.0678711	0.00342
0.0688477	0.00374
0.0698242	0.0037
0.0708008	0.00355
0.0717773	0.00364
0.0727539	0.00345
0.0737305	0.003
0.074707	0.0038
0.0756836	0.00368
0.0766602	0.00346
0.0776367	0.00399
0.0786133	0.00396
0.0795898	0.00387
0.0805664	0.00383
0.081543	0.00287
0.0825195	0.00356
0.0834961	0.00396
0.0844727	0.00374
0.0854492	0.0038
0.0864258	0.00376
0.0874023	0.00425
0.0883789	0.00371
0.0893555	0.00407
0.090332	0.003
0.0913086	0.00411
0.0922852	0.00372
0.0932617	0.0038
0.0942383	0.00402
0.0952148	0.00409
0.0961914	0.0039
0.097168	0.0039
0.0981445	0.00332
0.0991211	0.00401
0.100098	0.00416
0.101074	0.00437
0.102051	0.00393
0.103027	0.00462
0.104004	0.00434
0.10498	0.00448
0.105957	0.00442
0.106934	0.00375
0.10791	0.00442
0.108887	0.00441
0.109863	0.00445
0.11084	0.0043
0.111816	0.00433
0.112793	0.00442
0.11377	0.00484
0.114746	0.00364
0.115723	0.00473
0.116699	0.00454
0.117676	0.00441
0.118652	0.00475
0.119629	0.00471
0.120605	0.00429
0.121582	0.00474
0.122559	0.00355
0.123535	0.00416
0.124512	0.00491
0.125488	0.00448
0.126465	0.0046
0.127441	0.00475
0.128418	0.00467
0.129395	0.00436
0.130371	0.00435
0.131348	0.00394
0.132324	0.00478
0.133301	0.00472
0.134277	0.00469
0.135254	0.0043
0.13623	0.0049
0.137207	0.00464
0.138184	0.00437
0.13916	0.00384
0.140137	0.00467
0.141113	0.00432
0.14209	0.00464
0.143066	0.00441
0.144043	0.00443
0.14502	0.00442
0.145996	0.00457
0.146973	0.00466
0.147949	0.00362
0.148926	0.00464
0.149902	0.00474
0.150879	0.00478
0.151855	0.00434
0.152832	0.00451
0.153809	0.0047
0.154785	0.00449
0.155762	0.00371
0.156738	0.00438
0.157715	0.00423
0.158691	0.00429
0.159668	0.00426
0.160645	0.00417
0.161621	0.00471
0.162598	0.00438
0.163574	0.00335
0.164551	0.00461
0.165527	0.00442
0.166504	0.00418
0.16748	0.00458
0.168457	0.00417
0.169434	0.00441
0.17041	0.00416
0.171387	0.00456
0.172363	0.00355
0.17334	0.00427
0.174316	0.00422
0.175293	0.00411
0.17627	0.00414
0.177246	0.00416
0.178223	0.00427
0.179199	0.00401
0.180176	0.00315
0.181152	0.00442
0.182129	0.00419
0.183105	0.00403
0.184082	0.00368
0.185059	0.00426
0.186035	0.00436
0.187012	0.00375
0.187988	0.00371
0.188965	0.00297
0.189941	0.00427
0.190918	0.00372
0.191895	0.00363
0.192871	0.00359
0.193848	0.00345
0.194824	0.00393
0.195801	0.00387
0.196777	0.00322
0.197754	0.00376
0.19873	0.00401
0.199707	0.00393
0.200684	0.00325
0.20166	0.00347
0.202637	0.00346
0.203613	0.00339
0.20459	0.00286
0.205566	0.00332
0.206543	0.00364
0.20752	0.00365
0.208496	0.00345
0.209473	0.00341
0.210449	0.00348
0.211426	0.00345
0.212402	0.00343
0.213379	0.00277
0.214355	0.00323
0.215332	0.00363
0.216309	0.00331
0.217285	0.00357
0.218262	0.00314
0.219238	0.00324
0.220215	0.00331
0.221191	0.0024
0.222168	0.00327
0.223145	0.00316
0.224121	0.00332
0.225098	0.00309
0.226074	0.00305
0.227051	0.00322
0.228027	0.00325
0.229004	0.00319
0.22998	0.00239
0.230957	0.0033
0.231934	0.00339
0.23291	0.00282
0.233887	0.0026
0.234863	0.0029
0.23584	0.00294
0.236816	0.0032
0.237793	0.00212
0.23877	0.0029
0.239746	0.00276
0.240723	0.0028
0.241699	0.00286
0.242676	0.00287
0.243652	0.00286
0.244629	0.00268
0.245605	0.00202
0.246582	0.00261
0.247559	0.00261
0.248535	0.00243
0.249512	0.00233
0.250488	0.00223
0.251465	0.00233
0.252441	0.00228
0.253418	0.00231
0.254395	0.00203
0.255371	0.0023
0.256348	0.00252
0.257324	0.00214
0.258301	0.00247
0.259277	0.00229
0.260254	0.00234
0.26123	0.00225
0.262207	0.00166
0.263184	0.0022
0.26416	0.0019
0.265137	0.00203
0.266113	0.00186
0.26709	0.00193
0.268066	0.00197
0.269043	0.0019
0.27002	0.00154
0.270996	0.00186
0.271973	0.00199
0.272949	0.00193
0.273926	0.00206
0.274902	0.00195
0.275879	0.00149
0.276855	0.00171
0.277832	0.00197
0.278809	0.00139
0.279785	0.00173
0.280762	0.00163
0.281738	0.00151
0.282715	0.00159
0.283691	0.00154
0.284668	0.00147
0.285645	0.00149
0.286621	0.00129
0.287598	0.00175
0.288574	0.00141
0.289551	0.00138
0.290527	0.00139
0.291504	0.00153
0.29248	0.0013
0.293457	0.00155
0.294434	0.00123
0.29541	0.00109
0.296387	0.00133
0.297363	0.00137
0.29834	0.00122
0.299316	0.00157
0.300293	0.00106
0.30127	0.00129
0.302246	0.00139
0.303223	0.00097
0.304199	0.00107
0.305176	0.0011
0.306152	0.0012
0.307129	0.00109
0.308105	0.00097
0.309082	0.00106
0.310059	0.00105
0.311035	0.00086
0.312012	0.00095
0.312988	0.00104
0.313965	0.00115
0.314941	0.00093
0.315918	0.00076
0.316895	0.00105
0.317871	0.00094
0.318848	0.00092
0.319824	0.00077
0.320801	0.00096
0.321777	0.00091
0.322754	0.00085
0.32373	0.00093
0.324707	0.00079
0.325684	0.00081
0.32666	0.00087
0.327637	0.0006
0.328613	0.00083
0.32959	0.00069
0.330566	0.00077
0.331543	0.00073
0.33252	0.00064
0.333496	0.00075
0.334473	0.00057
0.335449	0.00067
0.336426	0.00052
0.337402	0.00056
0.338379	0.00065
0.339355	0.00074
0.340332	0.0008
0.341309	0.00063
0.342285	0.00056
0.343262	0.00058
0.344238	0.00059
0.345215	0.00052
0.346191	0.00061
0.347168	0.00058
0.348145	0.00056
0.349121	0.00056
0.350098	0.00057
0.351074	0.00049
0.352051	0.0005
0.353027	0.00053
0.354004	0.0006
0.35498	0.00049
0.355957	0.00047
0.356934	0.00052
0.35791	0.00056
0.358887	0.00052
0.359863	0.00051
0.36084	0.00045
0.361816	0.00056
0.362793	0.00038
0.36377	0.00043
0.364746	0.00046
0.365723	0.00034
0.366699	0.0005
0.367676	0.00061
0.368652	0.00033
0.369629	0.00032
0.370605	0.00048
0.371582	0.00035
0.372559	0.00048
0.373535	0.00034
0.374512	0.00037
0.375488	0.00032
0.376465	0.00038
0.377441	0.00034
0.378418	0.00038
0.379395	0.00035
0.380371	0.00032
0.381348	0.00031
0.382324	0.00029
0.383301	0.00036
0.384277	0.00039
0.385254	0.00023
0.38623	0.00034
0.387207	0.00023
0.388184	0.00027
0.38916	0.00029
0.390137	0.00027
0.391113	0.0004
0.39209	0.00038
0.393066	0.00024
0.394043	0.00027
0.39502	0.00033
0.395996	0.00033
0.396973	0.00027
0.397949	0.00029
0.398926	0.00033
0.399902	0.00028
0.400879	0.0004
0.401855	0.00019
0.402832	0.00027
0.403809	0.00021
0.404785	0.00028
0.405762	0.00028
0.406738	0.00031
0.407715	0.00023
0.408691	0.00027
0.409668	0.00019
0.410645	0.00021
0.411621	0.0003
0.412598	0.00028
0.413574	0.00029
0.414551	0.00028
0.415527	0.00025
0.416504	0.00023
0.41748	0.00021
0.418457	0.00022
0.419434	0.00022
0.42041	0.00029
0.421387	0.00023
0.422363	0.00013
0.42334	0.00021
0.424316	0.0003
0.425293	8e-05
0.42627	0.00015
0.427246	0.00016
0.428223	0.00017
0.429199	0.00018
0.430176	0.00015
0.431152	0.00021
0.432129	0.00022
0.433105	0.00019
0.434082	0.0001
0.435059	0.00028
0.436035	0.00014
0.437012	0.00014
0.437988	0.0002
0.438965	0.00021
0.439941	0.00019
0.440918	0.00021
0.441895	0.00014
0.442871	0.00014
0.443848	0.00021
0.444824	0.00021
0.445801	0.0001
0.446777	0.00018
0.447754	0.00015
0.44873	0.00016
0.449707	0.00014
0.450684	0.00014
0.45166	0.00015
0.452637	0.00016
0.453613	0.00011
0.45459	0.00012
0.455566	0.00015
0.456543	0.00013
0.45752	0.00011
0.458496	0.00016
0.459473	0.00011
0.460449	0.00019
0.461426	0.00012
0.462402	0.00013
0.463379	0.00012
0.464355	0.00011
0.465332	0.00018
0.466309	0.00013
0.467285	7e-05
0.468262	9e-05
0.469238	9e-05
0.470215	0.00022
0.471191	0.00011
0.472168	0.00012
0.473145	0.0001
0.474121	0.00012
0.475098	7e-05
0.476074	9e-05
0.477051	0.00015
0.478027	0.00015
0.479004	0.00018
0.47998	6e-05
0.480957	7e-05
0.481934	0.00015
0.48291	6e-05
0.483887	5e-05
0.484863	0.00014
0.48584	7e-05
0.486816	9e-05
0.487793	0.00012
0.48877	0.00012
0.489746	5e-05
0.490723	0.00013
0.491699	2e-05
0.492676	0.0001
0.493652	9e-05
0.494629	7e-05
0.495605	8e-05
0.496582	5e-05
0.497559	0.00013
0.498535	7e-05
0.499512	6e-05
0.500488	8e-05
0.501465	0.00013
0.502441	4e-05
0.503418	0.00011
0.504395	0.0001
0.505371	5e-05
0.506348	7e-05
0.507324	8e-05
0.508301	6e-05
0.509277	9e-05
0.510254	0.00011
0.51123	9e-05
0.512207	8e-05
0.513184	6e-05
0.51416	0.00012
0.515137	6e-05
0.516113	0.00012
0.51709	5e-05
0.518066	6e-05
0.519043	7e-05
0.52002	7e-05
0.520996	6e-05
0.521973	0.00011
0.522949	8e-05
0.523926	0.00015
0.524902	7e-05
0.525879	9e-05
0.526855	7e-05
0.527832	6e-05
0.528809	9e-05
0.529785	8e-05
0.530762	6e-05
0.531738	2e-05
0.532715	8e-05
0.533691	2e-05
0.534668	3e-05
0.535645	4e-05
0.536621	5e-05
0.537598	6e-05
0.538574	7e-05
0.539551	3e-05
0.540527	8e-05
0.541504	3e-05
0.54248	6e-05
0.543457	3e-05
0.544434	4e-05
0.54541	5e-05
0.546387	6e-05
0.547363	7e-05
0.54834	5e-05
0.549316	1e-05
0.550293	4e-05
0.55127	7e-05
0.552246	4e-05
0.553223	9e-05
0.554199	7e-05
0.555176	5e-05
0.556152	3e-05
0.557129	4e-05
0.558105	2e-05
0.559082	8e-05
0.560059	3e-05
0.561035	7e-05
0.562012	6e-05
0.562988	8e-05
0.563965	5e-05
0.564941	4e-05
0.565918	1e-05
